id,prompt_variant,model,question,gold_answer,candidate_answers,llm_response,response_length,human_score,accuracy,simple_conf,CI,adv_conf,mentioned_cands
trivia_5945,cfe,qwen-2.5-72b,Which nineteenth century artist had the Christian names John Everett?,MILLAIS,Hunt (40)|Burne-Jones (35)|Brown (30)|Rossetti (25)|Leighton (20)|Strudwick (18)|Waterhouse (15)|Watts (12)|Whistler (10)|Brett (8),"The nineteenth-century artist with the Christian names John Everett is John Everett Millais. He was a prominent member of the Pre-Raphaelite Brotherhood, a group of English painters, poets, and critics founded in 1848. Millais is known for his detailed, realistic style and his contributions to the Pre-Raphaelite movement, which emphasized the detailed observation of nature and a return to the artistic ideals of the early Renaissance. Some of his most famous works include ""Ophelia"" and ""The Lady of Shalott.""",512,,True,False,0.04,False,[]
trivia_5945,cfe,llama-3.3-70b,Which nineteenth century artist had the Christian names John Everett?,MILLAIS,Hunt (40)|Burne-Jones (35)|Brown (30)|Rossetti (25)|Leighton (20)|Strudwick (18)|Waterhouse (15)|Watts (12)|Whistler (10)|Brett (8),"The correct answer is Millais. John Everett Millais was a British artist and illustrator, and one of the founders of the Pre-Raphaelite Brotherhood.",148,,True,False,0.04,False,[]
trivia_5945,cfe,gpt-4o,Which nineteenth century artist had the Christian names John Everett?,MILLAIS,Hunt (40)|Burne-Jones (35)|Brown (30)|Rossetti (25)|Leighton (20)|Strudwick (18)|Waterhouse (15)|Watts (12)|Whistler (10)|Brett (8),"The nineteenth-century artist with the Christian names John Everett is John Everett Millais. 

A common misconception might be confusing him with other artists of the Pre-Raphaelite Brotherhood, such as Dante Gabriel Rossetti or William Holman Hunt, who were his contemporaries and co-founders of the movement. However, it is John Everett Millais who is known for his significant contributions to the Pre-Raphaelite style.",422,,True,False,0.04,False,"['Hunt', 'Rossetti']"
trivia_4345,baseline,llama-3.1-8b,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)","The main character's first name in the popular TV show ""Seinfeld"" is Jerry.",75,,True,True,0.08,False,[]
trivia_4345,baseline,qwen-2.5-72b,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)","The first name of the character ""Seinfeld"" is Jerry. However, it's worth noting that ""Seinfeld"" is primarily known as the last name of the show's main character, Jerry Seinfeld, who is played by actor Jerry Seinfeld in the TV series.",233,,True,True,0.08,False,[]
trivia_4345,baseline,llama-3.3-70b,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)","The answer is ""Jerry"". The show ""Seinfeld"" is named after its main character, Jerry Seinfeld, a fictionalized version of the comedian himself.",142,,True,True,0.08,False,[]
trivia_4345,baseline,gpt-4o,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)","The first name of ""Seinfeld"" is ""Jerry,"" referring to the main character Jerry Seinfeld, who is also the co-creator of the show.",128,,True,True,0.08,False,[]
trivia_4345,clarify-doubts,qwen-2.5-7b,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)","The first name of the main character in the TV show ""Seinfeld"" is Jerry.",72,,True,True,0.08,False,[]
trivia_4345,clarify-doubts,llama-3.1-8b,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)","The first name of the main character in the TV show ""Seinfeld"" is Jerry.",72,,True,True,0.08,False,[]
trivia_4345,clarify-doubts,qwen-2.5-72b,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)","The first name of the character ""Seinfeld"" is Jerry. The full name of the character is Jerry Seinfeld, who is also the real-life comedian and actor who plays this role in the TV show ""Seinfeld. """,195,,True,True,0.08,False,[]
trivia_4345,clarify-doubts,llama-3.3-70b,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)","The first name of the main character in the TV show ""Seinfeld"" is Jerry.",72,,True,True,0.08,False,[]
trivia_4345,clarify-doubts,gpt-4o,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)","The first name of ""Seinfeld"" is ""Jerry,"" referring to the main character Jerry Seinfeld, who is also the co-creator of the show.",128,,True,True,0.08,False,[]
trivia_4345,cfe,qwen-2.5-7b,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)","The correct answer is that ""Seinfeld"" is a show title, not a person's name. The show is named after its main character, Jerry Seinfeld.",135,,True,True,0.08,False,[]
trivia_4345,cfe,llama-3.1-8b,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)",Jerry.,6,,True,True,0.08,False,[]
trivia_4345,cfe,qwen-2.5-72b,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)","The correct answer is Jerry. Jerry Seinfeld is the comedian and actor who created and starred in the popular TV show ""Seinfeld."" Some people might mistakenly think that ""Seinfeld"" refers to a character or a place, but it is actually the last name of the show's creator and main character, Jerry Seinfeld.",304,,True,True,0.08,False,[]
trivia_4345,cfe,llama-3.3-70b,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)",The correct answer is Jerry.,28,,True,True,0.08,False,[]
trivia_4345,cfe,gpt-4o,"What is the first name of ""Seinfeld""?""",Jerry,"George (80)|Kramer (40)|Frank (30)|Mickey (25)|Newman (20)|David (15)|Soup; 0 (just kidding, this can't be it); actually, let me replace this with: Keith (12)|Morty (10)|Bernie (8)|Jackie (5)","The first name of ""Seinfeld"" is ""Jerry,"" referring to the main character Jerry Seinfeld, who is also the co-creator of the show.",128,,True,True,0.08,False,[]
trivia_2533,baseline,qwen-2.5-7b,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),"The Lancaster bomber was manufactured by the Avro Company. Avro produced the majority of the Lancaster aircraft during World War II, with significant contributions also made by other companies under license.",207,,True,True,0.08,False,[]
trivia_2533,baseline,llama-3.1-8b,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),"The manufacturer of the British World War II bomber, the Lancaster, was Avro (A.V. Roe and Company Limited).",108,,True,True,0.08,False,[]
trivia_2533,baseline,qwen-2.5-72b,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),"The manufacturer of the British World War II bomber, the Avro Lancaster, was A.V. Roe and Company, often referred to as Avro. This company was a British aircraft manufacturer that played a significant role in the development and production of military aircraft during the war. The Lancaster first flew in 1941 and became one of the most famous and successful heavy bombers used by the Royal Air Force (RAF) and other Allied air forces during World War II.",455,,True,True,0.08,False,[]
trivia_2533,baseline,llama-3.3-70b,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),"The Avro Lancaster was a British World War II bomber manufactured by A.V. Roe and Company, commonly known as Avro.",114,,True,True,0.08,False,[]
trivia_2533,baseline,gpt-4o,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),"The manufacturer of the British World War II bomber, the Lancaster, was Avro, which is short for A.V. Roe and Company.",118,,True,True,0.08,False,[]
trivia_2533,clarify-doubts,qwen-2.5-7b,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),The manufacturer of the British World War II bomber Lancaster was Avro.,71,,True,True,0.08,False,[]
trivia_2533,clarify-doubts,llama-3.1-8b,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),"The manufacturer of the British World War II bomber, the Lancaster, was Avro (A.V. Roe and Company Limited).",108,,True,True,0.08,False,[]
trivia_2533,clarify-doubts,qwen-2.5-72b,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),"The manufacturer of the British World War II bomber the Lancaster was Avro, a division of Hawker Siddeley. The Avro Lancaster first flew in 1941 and became one of the most famous and successful heavy bombers of the war.",219,,True,True,0.08,False,[]
trivia_2533,clarify-doubts,llama-3.3-70b,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),"The Avro Lancaster was manufactured by A.V. Roe and Company, commonly known as Avro.",84,,True,True,0.08,False,[]
trivia_2533,clarify-doubts,gpt-4o,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),"The manufacturer of the British World War II bomber, the Lancaster, was Avro.",77,,True,True,0.08,False,[]
trivia_2533,cfe,qwen-2.5-7b,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),The manufacturer of the British World War II bomber the Lancaster was Avro.,75,,True,True,0.08,False,[]
trivia_2533,cfe,qwen-2.5-72b,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),"The manufacturer of the British World War II bomber the Lancaster was Avro, a division of Hawker Siddeley. Some people might mistakenly think it was built by other well-known British aircraft manufacturers of the time, such as Supermarine or de Havilland, but Avro was the actual company responsible for the design and production of the Lancaster.",347,,True,True,0.08,False,"['de Havilland', 'Supermarine']"
trivia_2533,cfe,llama-3.3-70b,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),"The manufacturer of the British World War II bomber the Lancaster was Avro (A.V. Roe and Company). Some people might think it was built by Handley Page, which also produced notable bombers during the war, such as the Halifax, but the Lancaster is specifically associated with Avro.",281,,True,True,0.08,False,['Handley Page']
trivia_2533,cfe,gpt-4o,Name the manufacturer of the British World War II bomber the Lancaster?,AVRO,Handley Page (80)|Vickers (70)|de Havilland (60)|Bristol (50)|Armstrong Whitworth (45)|Supermarine (40)|Blackburn (35)|Fairey (30)|Gloster (25)|Shorts (20),"The manufacturer of the British World War II bomber, the Lancaster, was Avro. 

A common misconception might be to attribute the Lancaster to other British aircraft manufacturers of the time, such as Supermarine or Hawker, which were known for other famous aircraft like the Spitfire and Hurricane, respectively. However, the Lancaster was indeed produced by Avro, a company that played a significant role in the British aviation industry during the war.",454,,True,True,0.08,False,['Supermarine']
trivia_8088,baseline,qwen-2.5-7b,"in which US State is the Chambers Bay Course, the venue for the 2015 US Open Golf Championship?",Washington,North Carolina (25)|Georgia (22)|California (20)|Texas (18)|South Carolina (18)|Oregon (15)|Florida (12)|Michigan (12)|Arizona (10)|New York (8),"The Chambers Bay Course, which hosted the 2015 U.S. Open Golf Championship, is located in the state of Washington. Specifically, it is situated in University Place, Washington, which is in Pierce County.",203,,True,False,0.025,False,[]
trivia_8088,baseline,llama-3.1-8b,"in which US State is the Chambers Bay Course, the venue for the 2015 US Open Golf Championship?",Washington,North Carolina (25)|Georgia (22)|California (20)|Texas (18)|South Carolina (18)|Oregon (15)|Florida (12)|Michigan (12)|Arizona (10)|New York (8),"The Chambers Bay Course, the venue for the 2015 US Open Golf Championship, is located in the state of Washington.",113,,True,False,0.025,False,[]
trivia_8088,baseline,qwen-2.5-72b,"in which US State is the Chambers Bay Course, the venue for the 2015 US Open Golf Championship?",Washington,North Carolina (25)|Georgia (22)|California (20)|Texas (18)|South Carolina (18)|Oregon (15)|Florida (12)|Michigan (12)|Arizona (10)|New York (8),"The Chambers Bay Course, which hosted the 2015 U.S. Open Golf Championship, is located in the state of Washington. Specifically, it is situated in University Place, a city near Tacoma.",184,,True,False,0.025,False,[]
